# FP1-F7,C3-P3,C4-P4,CZ-PZ,F3-C3,F4-C4,F7-T7,F8-T8,FP1-F3,FP2-F4,FP2-F8,FT10-T8,FT9-FT10,FZ-CZ,P3-O1,P4-O2,P7-O1,P7-T7,P8-O2,T7-FT9,T7-P7,T8-P8-0,T8-P8-1,Outcome
0.000180317,1.39e-05,4.1e-06,-5.86e-07,-0.000101001,-1.93e-05,-4.36e-05,-2.17e-05,0.000140855,2.87e-05,3.81e-05,-5.27e-06,2.93e-06,-4.4e-05,7.6e-05,6.06e-06,6.39e-05,6.97e-05,-1.5399999999999998e-05,6.74e-05,-6.94e-05,1.89e-05,1.89e-05,1.0
-4.66e-05,-0.000138608,2.32e-05,-0.000131575,-0.000138608,-0.000200733,4.6e-05,-0.0003683519999999,9.82e-05,9.67e-06,4.31e-05,-0.000262271,-0.000207766,-8.06e-05,5.57e-06,-0.000157949,2.43e-05,0.000200147,-9.08e-06,0.00024293,-0.00019956,3.81e-06,3.81e-06,0.0
-9.44e-05,6.11e-05,-0.000162735,-1.7800000000000002e-05,-0.000112723,-0.000169377,-5.22e-05,-0.000101392,0.0001994629999999,0.000218999,4.79e-05,5.88e-05,0.000208449,-8.73e-05,-0.000127961,-8.070000000000001e-05,4.71e-05,-0.000120147,3.3799999999999995e-05,-2.09e-05,0.000120537,-0.000174847,-0.000174847,1.0
-5.260000000000001e-05,1.7800000000000002e-05,-8.79e-06,0.0001994629999999,1.76e-06,3.61e-05,5.88e-05,-2.36e-05,-1.86e-05,-1.11e-05,3.26e-05,-3.73e-05,4.83e-05,-0.000186178,-2.52e-05,-4.51e-05,-1.74e-05,1.27e-05,-4.3200000000000007e-05,-2.36e-05,-1.23e-05,4.88e-06,4.88e-06,0.0
-4.71e-05,6.43e-05,0.000151013,0.000158437,0.000130305,0.000231111,5.88e-05,0.000249084,-0.0002580709999999,-0.0003260559999999,-0.000153358,6.27e-05,-6.659999999999999e-05,5.22e-05,5.53e-05,-3.34e-05,2.6e-05,4.47e-05,-0.00012757,9.24e-05,-4.429999999999999e-05,5.45e-05,5.45e-05,0.0
-3.65e-05,3.929999999999999e-05,1.5e-05,2.09e-05,3.58e-05,4.04e-05,-1.47e-05,-1.07e-05,-6.31e-05,3.71e-06,3.71e-06,1.39e-05,1.04e-05,4.04e-05,3.61e-05,-1.93e-05,6.97e-05,-3.11e-05,3.11e-05,1.89e-05,3.15e-05,1.47e-05,1.47e-05,0.0
1.47e-05,2.95e-05,3.71e-06,3.89e-05,-1.95e-07,4.86e-05,1.11e-05,0.000215482,-9.96e-06,-2.79e-05,1.93e-05,0.00024127,-5.14e-05,-4.88e-06,-9.18e-06,-9.47e-05,-2.64e-05,-9.57e-06,-0.000127179,1.7e-05,9.96e-06,-0.000177582,-0.000177582,0.0
-4.3200000000000007e-05,0.000105299,6.74e-05,0.0001220999999999,0.000124444,0.000140855,9.28e-05,0.0001943829999999,-0.00011663,-0.000119756,-4.71e-05,0.000116239,1.19e-05,2.87e-05,3.18e-05,-3.89e-05,5.260000000000001e-05,-4.36e-05,-2.87e-05,-6.06e-06,4.4e-05,-6.78e-05,-6.78e-05,0.0
5.86e-07,-1.95e-07,1.76e-06,2.54e-06,1.76e-06,2.93e-06,1.95e-07,7.23e-06,-1.04e-05,-5.86e-07,2.17e-05,-1.47e-05,2.52e-05,-2.15e-06,2.17e-05,2.21e-05,6.84e-06,-3.32e-06,1.95e-07,1.31e-05,3.71e-06,-1.76e-06,-1.76e-06,0.0
8.590000000000001e-05,4.4e-06,6.48e-05,2.84e-05,-8.120000000000001e-05,-3.9e-05,-8.290000000000001e-05,-2.14e-05,0.000117509,0.000109304,6.48e-05,8.790000000000001e-07,4.95e-05,2.84e-05,6.74e-06,-6.829999999999999e-05,1.26e-05,-3.08e-05,-4.01e-05,-2.14e-05,3.14e-05,6.3e-05,6.3e-05,0.0
8.01e-06,-8.4e-06,-7.049999999999999e-05,2.05e-05,-4.49e-06,-1.86e-05,-5.67e-06,-4.16e-05,6.45e-06,6.04e-05,9.96e-06,-1.93e-05,-1.95e-07,-4.49e-06,-8.4e-06,-6.84e-06,9.77e-07,2.01e-05,-1.23e-05,-9.96e-06,-1.97e-05,7.62e-06,7.62e-06,0.0
-6.74e-06,-6.42e-05,-0.000135092,-0.000140952,-8.640000000000001e-05,-0.000102271,-0.000115751,-7.33e-06,6.65e-05,7.94e-05,-4.6e-05,2.02e-05,4.6e-05,-0.000142125,-1.44e-05,1.14e-05,-3.3100000000000005e-05,-5.660000000000001e-05,-4.84e-05,2.14e-05,5.7100000000000006e-05,-3.9e-05,-3.9e-05,0.0
5.27e-06,3.34e-05,-1.47e-05,1.82e-05,4.36e-05,2.15e-06,0.000183053,-6.94e-05,0.000177192,0.000107643,0.000166642,-3.4200000000000005e-05,0.000197118,2.29e-05,4.16e-05,3.71e-06,7.170000000000001e-05,-3.5e-05,3.85e-05,-0.000114676,3.54e-05,-3.54e-05,-3.54e-05,0.0
-5.489999999999999e-05,-9.18e-06,-1.23e-05,-1.19e-05,-5.8e-05,-9.24e-05,-5.41e-05,-7.64e-05,-0.000177582,-6.659999999999999e-05,-1.97e-05,-3.97e-05,-9.77e-07,-4.83e-05,5.02e-05,-5.489999999999999e-05,1.27e-05,9.75e-05,8.4e-06,4.36e-05,-9.71e-05,-0.000137729,-0.000137729,1.0
-7.94e-05,4.6e-05,0.000124542,0.000466813,0.000419341,0.000109304,-6.3e-05,-0.0001005129999999,-0.000161465,-0.000365421,-2.9e-05,-9.29e-05,0.000108132,-0.0001262999999999,-0.000151502,-0.000156777,0.000108718,-0.000186667,0.000145055,9.41e-05,0.000187253,-0.000302125,-0.000302125,1.0
-0.000110769,5.14e-05,0.000113504,2.25e-05,-3.97e-05,-7.68e-05,-3.69e-05,1.95e-07,-6.94e-05,-5.33e-05,-2.36e-05,-5.68e-05,7.4e-05,-9.71e-05,-0.000106862,5.76e-05,8.46e-05,0.000102173,-1.89e-05,7.170000000000001e-05,-0.000101783,8.420000000000001e-05,8.420000000000001e-05,1.0
-8.47e-05,6.3e-05,-1.44e-05,-1.49e-05,-0.000188425,1.32e-05,4.01e-05,-9.41e-05,-4.6e-05,-4.25e-05,-3.72e-05,-5.36e-05,-8.5e-06,-0.000104615,0.0001643959999999,3.02e-05,8.7e-05,5.01e-05,5.7700000000000007e-05,-8.790000000000001e-07,-4.95e-05,6.07e-05,6.07e-05,0.0
6.45e-06,1.5e-05,0.0001154579999999,6.39e-05,5.41e-05,6.84e-06,0.000107253,-1.89e-05,-3.73e-05,-6.620000000000001e-05,3.97e-05,-1.07e-05,-3.5e-05,4.36e-05,3.18e-05,0.00016,1.39e-05,6.35e-05,0.000130696,-9.4e-05,-6.31e-05,6.39e-05,6.39e-05,0.0
-2.13e-05,-6.86e-05,-1.11e-05,-2.01e-05,-1.89e-05,0.000108425,7.37e-05,2.4e-05,-1.04e-05,-8.4e-06,6.27e-05,3.32e-06,-6.45e-06,9.05e-05,8.85e-05,-3.71e-06,4.2e-05,0.000103736,2.01e-05,-3.929999999999999e-05,-0.000103346,-2.44e-05,-2.44e-05,0.0
1.74e-05,-3.61e-05,1.97e-05,1.11e-05,1.7800000000000002e-05,-3.11e-05,-1.7e-05,-7.23e-06,6.45e-06,4.3200000000000007e-05,1.27e-05,-1.35e-05,-2.32e-05,-6.45e-06,2.4e-05,9.77e-07,-3.18e-05,-4.429999999999999e-05,2.44e-05,1.95e-07,4.47e-05,3.71e-06,3.71e-06,0.0
4.16e-05,6.08e-05,1.5e-05,4.1e-06,0.000129524,3.34e-05,0.000180708,4.1200000000000005e-05,0.000136557,5.68e-05,8.22e-05,-3.32e-06,0.000157656,0.000113895,-2.93e-06,6.06e-06,-2.21e-05,-0.000123272,2.25e-05,-8.77e-05,0.0001236629999999,-3.26e-05,-3.26e-05,1.0
-9.59e-05,-7.09e-05,2.79e-05,7.23e-06,-0.0001877409999999,-2.05e-05,-0.000140855,0.000293626,0.000152576,3.54e-05,-0.000130305,0.000145934,0.000539389,-0.000168987,-1.58e-05,-0.0001346029999999,8.58e-05,-2.72e-05,-0.000156484,1.35e-05,2.75e-05,-9.71e-05,-9.71e-05,1.0
9.71e-05,-2.09e-05,-7.23e-06,-1.97e-05,9.24e-05,-3.929999999999999e-05,3.61e-05,1.58e-05,-7.62e-06,5.37e-05,-2.32e-05,-2.15e-06,-9.67e-05,-2.32e-05,-1.47e-05,1.95e-07,-6.659999999999999e-05,1.89e-05,4.28e-05,-5.489999999999999e-05,-1.86e-05,-2.9100000000000003e-05,-2.9100000000000003e-05,0.0
2.01e-05,-2.56e-05,-6.35e-05,-3.54e-05,-3.34e-05,8.190000000000001e-05,2.05e-05,1.62e-05,-4.2e-05,-2.54e-06,7.52e-05,-2.05e-05,5.86e-07,3.5e-05,0.000160391,-2.95e-05,5.27e-06,-1.11e-05,-4.47e-05,3.34e-05,1.15e-05,-6e-05,-6e-05,0.0
7.4e-05,1.74e-05,-9.96e-06,1.89e-05,5.67e-06,1.95e-07,7.72e-05,6.27e-05,0.000114676,9.9e-05,6.43e-05,2.29e-05,3.77e-05,-2.01e-05,-2.09e-05,2.79e-05,-8.809999999999999e-05,-5.33e-05,0.000112723,-3.2200000000000003e-05,5.37e-05,-0.0001220999999999,-0.0001220999999999,0.0
-2.02e-05,1.14e-05,-2.84e-05,8.23e-05,-4.78e-05,-4.72e-05,9.67e-06,2.84e-05,5.57e-06,6.65e-05,2.05e-06,3.72e-05,4.72e-05,-0.000116337,0.000118681,2.7300000000000003e-05,8.590000000000001e-05,-1.2e-05,9.67e-06,-2.14e-05,1.26e-05,-2.37e-05,-2.37e-05,0.0
2.43e-05,-1.2e-05,0.0002118679999999,-1.44e-05,-0.00013685,-1.0800000000000002e-05,-0.000138022,2.05e-06,5.7700000000000007e-05,3.81e-06,-0.000128645,-3.19e-05,0.0003841759999999,1.47e-06,-7.120000000000001e-05,-0.000102271,-1.47e-06,5.01e-05,-3.22e-06,-0.000329084,-4.95e-05,0.0002323809999999,0.0002323809999999,1.0
2.79e-05,1.95e-07,3.18e-05,1.31e-05,2.17e-05,1.35e-05,-4.49e-06,-1.76e-06,4.49e-06,-1.23e-05,-1.07e-05,8.79e-06,-2.6e-05,2.05e-05,5.76e-05,2.32e-05,8.4e-06,-5.22e-05,4.08e-05,-9.57e-06,5.260000000000001e-05,2.95e-05,2.95e-05,0.0
-0.000138901,3.81e-05,-2.93e-06,7.290000000000001e-05,-7.62e-06,-1.82e-05,-3.3e-05,2.87e-05,-0.000201807,-0.000140073,-0.000140073,4.67e-05,-5.22e-05,-3.15e-05,4.88e-06,-9.77e-07,1.19e-05,5.27e-06,-8.499999999999999e-05,3.11e-05,-4.88e-06,3.18e-05,3.18e-05,1.0
-0.000398339,-0.000630818,-0.000395604,-0.00040967,-0.000353016,-0.000106081,-0.00063707,-0.000313162,-0.000321368,-8.070000000000001e-05,-0.000297534,-2.68e-05,-1.58e-05,-0.000205324,0.000546032,8.690000000000001e-05,0.000631209,0.0003565319999999,0.0002213429999999,0.000346374,-0.000356142,-0.00010569,-0.00010569,1.0
-0.000102564,-2.32e-05,3.4200000000000005e-05,-4.1e-06,4.59e-05,-1.04e-05,0.000255336,-2.8300000000000003e-05,-8.93e-05,-0.000109206,-3.34e-05,-2.79e-05,0.000114676,-1.35e-05,5.41e-05,8.809999999999999e-05,-1.5399999999999998e-05,0.000149451,5.76e-05,-0.000223687,-0.00014906,6.84e-06,6.84e-06,0.0
7.6e-05,-0.000167814,4.71e-05,1.95e-07,-8.540000000000002e-05,1.58e-05,-0.000374896,-0.000173675,3.65e-05,0.000115067,-3.73e-05,-2.01e-05,-0.000247521,-2.29e-05,-5.86e-07,6.47e-05,0.000215092,0.000135385,0.0004049819999999,0.000155311,-0.000134994,4.98e-05,4.98e-05,1.0
0.000127179,4e-05,3.69e-05,6.78e-05,1.7e-05,2.87e-05,0.000135775,9.67e-05,0.000122491,0.000215873,0.000174847,5.86e-07,-2.72e-05,2.79e-05,4.86e-05,4.71e-05,-3.46e-05,-2.15e-06,4.08e-05,-9.36e-05,2.54e-06,1.74e-05,1.74e-05,0.0
-0.000297534,-7.37e-05,-1.39e-05,-6.94e-05,-0.000168987,-6.06e-06,8.01e-06,-1.4300000000000002e-05,8.85e-05,-8.109999999999999e-05,-0.000131477,7.37e-05,7.52e-05,-0.000124444,-8.62e-05,-6e-05,-9.55e-05,-0.000142418,-0.000125617,-0.000109597,0.000142808,0.000108425,0.000108425,1.0
0.000106862,-7.62e-06,7.09e-05,3.07e-05,6.78e-05,1.86e-05,3.2200000000000003e-05,-9.75e-05,0.000106862,-3.89e-05,-0.000118974,-0.00014906,-0.000311209,0.000113895,-4.51e-05,0.000133431,1.95e-07,1.74e-05,0.0002647129999999,-3.2200000000000003e-05,-1.7e-05,0.000136557,0.000136557,1.0
4.07e-05,0.000106374,-0.000148571,-3.78e-05,8.5e-06,-1.47e-06,0.000186667,-3.81e-06,-0.000147399,6.74e-06,-1.67e-05,-2.55e-05,-0.00013685,-4.66e-05,-2.37e-05,-1.3800000000000002e-05,-0.000198974,8.35e-05,-2.43e-05,-5.36e-05,-8.290000000000001e-05,-0.000110476,-0.000110476,0.0
-2.93e-06,6.9e-05,3.58e-05,3.46e-05,-8.01e-06,2.32e-05,8.690000000000001e-05,-3.69e-05,-1.95e-07,-2.95e-05,-1.82e-05,-3.97e-05,1.31e-05,1.5e-05,-1.62e-05,8.379999999999999e-05,1.31e-05,5.2900000000000005e-05,8.26e-05,-9.63e-05,-5.260000000000001e-05,8.77e-05,8.77e-05,0.0
0.000154921,-6.94e-05,0.000344811,2.01e-05,7.44e-05,3.89e-05,0.000330745,0.000254164,0.000233065,0.000172894,9.57e-06,0.000193602,-0.000155702,-9.16e-05,-0.000253773,-0.000522198,-0.000558926,-5.489999999999999e-05,-0.000134212,-0.000260024,5.53e-05,-9.36e-05,-9.36e-05,1.0
0.000191258,6.97e-05,-3.11e-05,-4.67e-05,4.1200000000000005e-05,-2.56e-05,0.000390525,-2.6e-05,9.98e-05,-4.51e-05,3.81e-05,2.52e-05,-0.000174847,-9.79e-05,-5.06e-05,6.35e-05,-0.000466716,-4.4e-05,-2.52e-05,-0.000280342,4.429999999999999e-05,-2.64e-05,-2.64e-05,1.0
1.04e-05,1.5399999999999998e-05,-5.27e-06,1.35e-05,1.04e-05,5.86e-07,2.75e-05,9.47e-05,6e-05,9.75e-05,-5.41e-05,4.51e-05,-0.000178755,1.19e-05,1.7e-05,1.5e-05,1.04e-05,-5.41e-05,2.93e-06,0.000132259,5.45e-05,6.35e-05,6.35e-05,0.0
1.97e-05,-0.000101783,-1.89e-05,-0.000110769,-1.15e-05,-5.33e-05,-8.070000000000001e-05,4.63e-05,2.9100000000000003e-05,-2.09e-05,1.76e-06,3.03e-05,-2.93e-06,-4.71e-05,-8.65e-05,-4.1200000000000005e-05,-0.000178755,-6.659999999999999e-05,-0.000118974,6.54e-05,6.7e-05,-6.659999999999999e-05,-6.659999999999999e-05,1.0
5.53e-05,1.86e-05,-7.56e-05,4.51e-05,3.81e-05,-1.19e-05,0.000102173,-8.77e-05,3.3799999999999995e-05,1.39e-05,-7.62e-06,-7.87e-05,-1.76e-06,-3.71e-06,-2.9100000000000003e-05,-1.5e-05,-1.23e-05,8.3e-05,2.36e-05,-9.98e-05,-8.26e-05,-1.93e-05,-1.93e-05,1.0
-0.000140855,-8.03e-05,0.000429206,0.00012757,3.18e-05,5.27e-06,9.36e-05,-8.379999999999999e-05,6.51e-05,-9.24e-05,0.000163126,5.88e-05,6.31e-05,-0.000122491,-1.74e-05,-0.0003291819999999,-1.58e-05,-6.27e-05,0.000113114,-4.36e-05,6.31e-05,-0.000178755,-0.000178755,1.0
2.93e-06,-0.000440928,-0.000391306,-0.000407326,-0.000135775,-0.000419438,0.0001045179999999,-0.000204933,7.56e-05,2.13e-05,-0.00013304,-4.47e-05,-2.56e-05,-0.000198291,0.00022525,3.54e-05,-9.36e-05,0.000289719,-0.000125617,-0.000218608,-0.000289328,-0.000287766,-0.000287766,1.0
-0.00010569,0.000127961,5.37e-05,0.000117802,-0.000182662,9.01e-05,-0.000556581,6.7e-05,1.11e-05,6.15e-05,5.33e-05,3.89e-05,0.000428816,0.000112332,9.96e-06,-3.77e-05,0.000401465,-0.000227204,6.84e-06,0.0003428569999999,0.000227595,4.04e-05,4.04e-05,1.0
1.47e-05,-1.23e-05,5.86e-07,-1.95e-07,2.79e-05,3.32e-06,6.19e-05,5.76e-05,-3.61e-05,9.77e-07,1.07e-05,6.82e-05,-3.46e-05,1.95e-07,3.77e-05,2.36e-05,5.76e-05,0.000119365,-1.7e-05,-3.54e-05,-0.000118974,-2.13e-05,-2.13e-05,0.0
-2.6e-05,1.19e-05,1.15e-05,2.48e-05,1.5e-05,8.4e-06,3.03e-05,-8.01e-06,-7.62e-06,-7.23e-06,2.09e-05,-5.86e-07,2.44e-05,-1.76e-06,1.04e-05,8.4e-06,1.37e-06,-2.29e-05,5.86e-07,-5.67e-06,2.32e-05,8.4e-06,8.4e-06,0.0
5.02e-05,4.47e-05,-0.000116239,-3.26e-05,0.000120147,0.000132259,0.000245568,6.11e-05,-5.84e-05,2.72e-05,8.340000000000001e-05,-1.76e-06,-1.27e-05,9.24e-05,3.73e-05,-4.08e-05,-0.000146325,5.67e-06,-0.000153748,-0.000133822,-5.27e-06,9.18e-06,9.18e-06,1.0
-0.000180708,-0.000124054,-5.76e-05,-9.16e-05,-0.000208059,-0.000157656,-0.000422173,-1.4300000000000002e-05,-4.51e-05,0.000165079,-2.95e-05,-7.209999999999999e-05,0.000242833,-5.489999999999999e-05,0.0001455429999999,-8.149999999999999e-05,0.000544078,0.000174457,-9.4e-05,0.00043663,-0.0001740659999999,5.67e-06,5.67e-06,1.0
-2.05e-05,-5.610000000000001e-05,-0.000110379,-6.82e-05,1.95e-07,7.950000000000001e-05,3.32e-06,-2.09e-05,8.62e-05,6.43e-05,-1.39e-05,2.9100000000000003e-05,-4.4e-05,3.5e-05,5.1e-05,9.4e-05,9.36e-05,-4.1e-06,0.00013265,-2.01e-05,4.49e-06,3.07e-05,3.07e-05,0.0
-0.000110769,6.97e-05,0.000155311,-0.000117802,-0.000174457,-0.000136166,0.000337778,0.000130696,-0.000169768,-0.000233065,-0.000111941,0.000281905,-0.000242442,-0.00014398,-9.12e-05,-8.85e-05,-0.000235018,0.000358486,-0.00029558,-0.000217827,-0.000358095,-2.52e-05,-2.52e-05,1.0
-2.15e-06,-2.9100000000000003e-05,-0.000115067,2.05e-05,-6.86e-05,-0.000166642,-0.000252991,-2.25e-05,3.85e-05,2.25e-05,-0.00014398,9.96e-06,0.000122491,-9.83e-05,-0.000101783,4.47e-05,0.000222125,0.000128352,-6.51e-05,0.000137729,-0.000127961,1.82e-05,1.82e-05,1.0
-7.87e-05,-6.94e-05,4.49e-06,-2.95e-05,2.17e-05,4.67e-05,4.16e-05,5.06e-05,-8.62e-05,-5.53e-05,-6.579999999999999e-05,3.26e-05,5.27e-06,5.45e-05,1.7e-05,-6.39e-05,5.18e-05,0.000131868,-4.08e-05,-2.64e-05,-0.000131477,-1.04e-05,-1.04e-05,1.0
2.56e-05,-9.18e-06,5.22e-05,4.63e-05,0.00010569,1.58e-05,2.52e-05,-2.87e-05,-9.96e-06,-5.67e-06,1.66e-05,3.11e-05,-5.86e-07,6.39e-05,2.64e-05,5.67e-06,4.75e-05,-1.11e-05,3.929999999999999e-05,3.32e-06,1.15e-05,4.04e-05,4.04e-05,1.0
-1.04e-05,-6.84e-06,-1.76e-06,3.32e-06,4.88e-06,-1.27e-05,-3.32e-06,-2.25e-05,-1.27e-05,-1.5e-05,-4e-05,5.86e-07,-6.04e-05,-1.7e-05,-2.17e-05,-1.23e-05,-2.79e-05,-5.67e-06,8.79e-06,-2.56e-05,6.06e-06,1.19e-05,1.19e-05,1.0
5.920000000000001e-05,3.34e-05,-2.52e-05,8.809999999999999e-05,-2.52e-05,-0.0001099879999999,1.7e-05,-9.2e-05,5.1e-05,7.25e-05,0.000124444,-1.97e-05,3.5e-05,-7.049999999999999e-05,4.3200000000000007e-05,5.1e-05,-3.07e-05,-5.68e-05,-2.54e-06,-2.75e-05,5.720000000000001e-05,-4e-05,-4e-05,1.0
-5.720000000000001e-05,2.44e-05,-4.63e-05,-6.84e-06,3.61e-05,1.62e-05,2.09e-05,3.46e-05,-7.049999999999999e-05,1.95e-07,8.01e-06,2.6e-05,3.2200000000000003e-05,1.31e-05,1.76e-06,-2.48e-05,7.23e-06,-2.01e-05,-2.29e-05,1.93e-05,2.05e-05,-7.52e-05,-7.52e-05,1.0
-4.2e-05,6.45e-06,-6.47e-05,2.54e-06,-2.54e-06,-2.21e-05,1.4300000000000002e-05,-3.3e-05,-1.97e-05,-1.07e-05,6.06e-06,-1.97e-05,4.9e-05,-1.19e-05,9.28e-05,-1.04e-05,7.52e-05,-2.87e-05,-2.9100000000000003e-05,-6.45e-06,2.9100000000000003e-05,-5.37e-05,-5.37e-05,0.0
1.95e-07,4.83e-05,1.93e-05,-5.96e-05,0.000111941,2.4e-05,0.000251429,3.07e-05,6.51e-05,-2.15e-06,7.209999999999999e-05,2.8300000000000003e-05,5.65e-05,1.86e-05,-0.000142418,-5.22e-05,-0.00013265,3.4200000000000005e-05,-3.46e-05,-0.000183053,-3.3799999999999995e-05,-7.829999999999999e-05,-7.829999999999999e-05,0.0
-5.95e-05,-3.72e-05,-3.55e-05,-8.47e-05,3.96e-05,-3.43e-05,8.47e-05,1.7899999999999998e-05,-4.01e-05,1.85e-05,-4.54e-05,2.05e-06,1.26e-05,1.6100000000000002e-05,-2.67e-05,-2.37e-05,-5.95e-05,3.02e-05,-9.05e-05,-4.54e-05,-2.9600000000000005e-05,4.07e-05,4.07e-05,0.0
4.9e-05,6.74e-05,5.45e-05,0.000137729,4.59e-05,6.08e-05,9.96e-06,8.58e-05,4.429999999999999e-05,-4.88e-06,-3.3e-05,2.29e-05,0.0001658609999999,5.22e-05,5.06e-05,2.93e-06,9.4e-05,-5.41e-05,-2.48e-05,1.62e-05,5.45e-05,8.65e-05,8.65e-05,1.0
2.05e-05,-6.620000000000001e-05,5.489999999999999e-05,2.29e-05,-4.04e-05,9.96e-06,-6.94e-05,-3.3799999999999995e-05,6.97e-05,-1.31e-05,2.52e-05,-1.47e-05,-2.72e-05,7.23e-06,8.109999999999999e-05,-2.79e-05,-3.15e-05,-0.000124444,-4.2e-05,6.47e-05,0.000124835,7.48e-05,7.48e-05,0.0
-7.62e-06,-0.000112723,7.09e-05,-5.06e-05,0.000100611,-3.65e-05,0.000134212,2.79e-05,3.73e-05,7.01e-05,4.75e-05,4.16e-05,-9.83e-05,-3.69e-05,2.52e-05,1.31e-05,1.19e-05,8.690000000000001e-05,-6.45e-06,-1.19e-05,-8.65e-05,4.75e-05,4.75e-05,0.0
-0.0001506229999999,-9.01e-05,-8.499999999999999e-05,0.000838291,-6.06e-06,0.0001928209999999,6.11e-05,-8.109999999999999e-05,-5.41e-05,-0.000170549,-9.36e-05,3.89e-05,9.77e-07,-5.96e-05,-7.290000000000001e-05,-8.97e-05,6.620000000000001e-05,0.000202198,7.01e-05,-0.000129133,-0.000201807,-4.75e-05,-4.75e-05,1.0
-3.2500000000000004e-05,8.06e-05,-1.2e-05,-6.48e-05,8.5e-06,0.000204249,5.95e-05,8.290000000000001e-05,-0.000134505,-0.000327912,-4.95e-05,4.78e-05,-3.81e-06,1.0800000000000002e-05,-6.01e-05,4.72e-05,0.000150916,0.000282198,-0.000182564,9.08e-06,-0.000281612,5.95e-05,5.95e-05,1.0
0.000167424,4.79e-05,0.000202589,0.000137729,-0.00013304,0.000396386,-3.61e-05,0.000206496,0.000413968,-0.000160781,5.65e-05,5.1e-05,-5.65e-05,0.000285031,3.3799999999999995e-05,6.74e-05,0.000157265,-7.290000000000001e-05,0.000122882,-2.32e-05,7.329999999999999e-05,0.000118584,0.000118584,1.0
-3.11e-05,7.62e-06,1.19e-05,2.93e-06,-4.75e-05,-3.73e-05,-8.79e-06,-7.62e-06,-1.7800000000000002e-05,-8.97e-05,-7.13e-05,-2.95e-05,-2.17e-05,-5.920000000000001e-05,2.4e-05,5.65e-05,5.86e-07,-6.06e-06,3.89e-05,1.35e-05,6.45e-06,-1.82e-05,-1.82e-05,0.0
2.32e-05,-8.01e-06,0.0001045179999999,-6.15e-05,-0.000124054,-0.000201416,2.17e-05,0.000147106,0.000115849,7.68e-05,9.44e-05,7.290000000000001e-05,0.000331136,-0.000245177,-0.000106862,-0.000129524,-5.67e-06,0.000163126,-0.000209231,-8.379999999999999e-05,-0.000162735,-0.000181099,-0.000181099,1.0
-0.000218315,0.000200733,5.95e-05,0.000107546,0.000109304,2.05e-06,3.66e-05,-2.37e-05,3.72e-05,-1.96e-05,5.25e-05,-4.89e-05,0.000411136,0.000156777,-0.000342564,-0.000190769,-0.0002118679999999,-0.000399414,-0.000238242,0.0001491579999999,0.0004,5.95e-05,5.95e-05,1.0
-8.79e-06,-1.19e-05,-2.75e-05,-0.000101001,-2.25e-05,7.99e-05,-0.000149841,2.95e-05,-9.47e-05,-0.000118974,-6.9e-05,-1.39e-05,-7.950000000000001e-05,8.22e-05,7.99e-05,1.62e-05,0.000138901,3.03e-05,-9.96e-06,0.000112332,-2.99e-05,-2.15e-06,-2.15e-06,1.0
-1.27e-05,-5.67e-06,3.4200000000000005e-05,9.57e-06,3.65e-05,-3.81e-05,-1.93e-05,-5.610000000000001e-05,-1.4300000000000002e-05,-2.93e-06,-2.72e-05,-9.96e-06,-3.85e-05,-2.68e-05,-5.22e-05,-4.47e-05,-9.96e-06,-6.84e-06,-2.8300000000000003e-05,4e-05,7.23e-06,6e-05,6e-05,0.0
-3.3e-05,8.340000000000001e-05,-2.72e-05,1.97e-05,-7.6e-05,-2.48e-05,-2.68e-05,-6.08e-05,7.87e-05,2.21e-05,1.62e-05,-3.58e-05,8.499999999999999e-05,-1.39e-05,-7.759999999999999e-05,8.190000000000001e-05,3.58e-05,-3.3e-05,3.5e-05,-1.93e-05,3.34e-05,6.04e-05,6.04e-05,0.0
-7.170000000000001e-05,-6.45e-06,-9.77e-07,-4.98e-05,-3.58e-05,-1.86e-05,-8.4e-06,-4.24e-05,-3.58e-05,-2.56e-05,-1.74e-05,-3.65e-05,5.76e-05,-1.89e-05,3.81e-05,5.260000000000001e-05,3.07e-05,-7.23e-06,4.71e-05,1.76e-06,7.62e-06,1.89e-05,1.89e-05,0.0
9.77e-07,4.2e-05,5.18e-05,-9.57e-06,-1.23e-05,-2.54e-06,-2.6e-05,6.620000000000001e-05,-2.72e-05,2.15e-06,2.36e-05,5.65e-05,-6.06e-06,5.45e-05,0.000104127,2.6e-05,4.79e-05,-8.3e-05,-2.93e-06,7.91e-05,8.340000000000001e-05,-8.4e-06,-8.4e-06,0.0
2.52e-05,-2.68e-05,-2.52e-05,-3.3799999999999995e-05,-1.62e-05,-3.3799999999999995e-05,-4.51e-05,-6.31e-05,6.45e-06,-2.68e-05,-2.09e-05,-3.26e-05,-1.7e-05,-2.09e-05,-2.54e-06,1.35e-05,4.1e-06,2.6e-05,4.1e-06,3.58e-05,-2.56e-05,6.84e-06,6.84e-06,0.0
2.75e-05,1.74e-05,1.58e-05,1.47e-05,-2.54e-06,3.81e-05,9.57e-06,1.89e-05,4.88e-06,1.76e-06,1.07e-05,5.67e-06,-1.27e-05,2.6e-05,-4.1e-06,-1.27e-05,-1.7e-05,4.1e-06,2.09e-05,1.95e-07,-3.71e-06,-8.01e-06,-8.01e-06,0.0
